,age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
14442,55,15000.0,0.113659,1.0,0,30
14443,41,1748.0,0.369354,2.0,0,0
14444,36,6900.0,0.412984,0.0,0,0
14445,61,5000.0,0.095181,0.0,0,0
14446,54,2500.0,1.995602,0.0,0,0
14447,60,13700.0,0.074301,0.0,0,30
14448,67,5166.0,2637.0,0.0,0,90
14449,40,2500.0,0.181128,2.0,0,0
14450,89,6111.0,0.010471,0.0,0,0
14451,49,5166.0,1433.0,2.0,0,0
14452,77,10500.0,0.055328,0.0,0,0
14454,50,5166.0,1580.0,0.7896281800391389,0,60
14455,41,6000.0,0.52008,0.0,0,0
14456,26,0.0,140.0,0.0,0,0
14457,77,4416.0,0.011094,0.0,0,0
14458,80,3000.0,0.007664,0.0,0,0
14459,51,5416.0,0.008123,0.0,0,0
14460,57,4543.0,0.002421,0.0,0,0
14461,62,3378.0,0.282036,0.0,0,0
14462,35,1416.0,1.838391,0.0,0,0
14463,72,5166.0,2481.0,0.0,0,0
14464,24,1300.0,0.195234,0.0,0,0
14465,35,3083.0,0.458495,1.0,0,90
14466,72,10600.0,0.163003,0.0,0,0
14467,55,6000.0,0.47792,0.0,0,0
14468,67,4000.0,0.092477,0.0,0,0
14469,60,9250.0,0.4526,0.0,0,60
14470,43,6080.0,0.528038,2.0,0,0
14471,42,3500.0,0.357898,0.0,0,0
14472,58,3160.0,0.776337,1.0,0,0
14473,76,5166.0,3.0,0.7896281800391389,0,0
14474,70,5588.0,0.086599,0.0,0,0
14475,47,5166.0,0.86259,0.0,0,0
14476,58,2100.0,0.13327,0.0,0,60
14477,60,4314.0,0.003244,0.0,0,30
14478,55,5750.0,0.224135,0.0,0,60
14479,48,12100.0,0.41509,3.0,0,0
14480,38,0.0,5268.0,2.0,0,0
14481,35,10291.0,0.848717,0.0,0,30
14482,67,5166.0,0.0,0.0,0,0
14483,51,5608.0,0.34516,2.0,0,0
14484,25,2500.0,0.198721,1.0,0,60
14485,36,5166.0,4962.0,0.7896281800391389,0,0
14487,79,5100.0,0.119584,0.0,0,0
14488,69,8600.0,0.17591,0.0,0,0
14489,36,1972.0,0.227572,0.0,0,0
14490,56,1100.0,1.373297,0.0,0,30
14491,37,5500.0,0.008726,3.0,0,0
14492,79,7300.0,0.507054,0.0,0,0
14493,56,5600.0,0.895019,0.0,0,60
14494,53,5288.0,0.710153,2.0,0,30
14495,46,10830.0,0.367279,1.0,0,150
14496,38,6000.0,0.091151,4.0,0,30
14497,43,4076.0,0.667648,3.0,0,0
14498,37,4500.0,0.002222,0.0,0,0
14499,74,2055.0,0.433366,1.0,0,0
14500,49,5181.0,0.26785,0.0,0,30
14501,38,10200.0,0.713754,0.0,0,0
14502,44,5166.0,2297.0,0.0,0,0
14503,49,3650.0,0.00493,0.0,0,0
14504,56,6667.0,0.292891,0.0,0,0
14505,61,6298.0,0.576123,0.0,0,0
14506,57,11180.0,0.201681,1.0,0,0
14507,42,12875.0,0.169851,4.0,0,0
14508,41,5166.0,2545.0,0.0,0,0
14509,49,11400.0,0.215069,2.0,0,0
14510,30,3200.0,0.163386,2.0,0,60
14511,60,11236.0,0.350093,1.0,0,60
14512,48,9700.0,0.272755,2.0,0,0
14513,46,7268.0,0.374329,0.0,0,0
14514,67,0.0,443.0,0.0,0,0
14515,52,8258.0,0.372442,3.0,0,30
14516,36,11458.0,0.222096,0.0,0,0
14517,69,5166.0,73.0,0.0,0,0
14518,70,5166.0,1125.0,0.0,0,0
14519,67,9166.0,0.215556,0.0,0,0
14520,28,5000.0,0.168566,2.0,0,0
14521,70,5166.0,234.0,0.0,0,0
14522,50,5166.0,3205.0,0.0,0,30
14523,47,3200.0,0.599813,0.0,0,30
14524,45,6750.0,0.616501,0.0,0,0
14525,35,2500.0,0.112355,0.0,0,0
14526,41,11333.0,0.643197,0.0,0,0
14527,31,5833.0,0.098732,0.0,0,0
14528,46,9617.0,0.309732,0.0,0,0
14529,54,5166.0,1230.0,0.7896281800391389,0,300
14530,48,5753.0,0.470455,3.0,0,90
14531,77,4000.0,0.124969,0.0,0,0
14532,44,23333.0,0.073026,3.0,0,0
14533,29,4788.0,0.174984,1.0,0,0
14534,31,5166.0,1045.0,0.0,0,0
14535,64,4000.0,0.301925,0.0,0,30
14536,39,5000.0,0.009198,2.0,0,30
14537,53,15800.0,0.20024,1.0,0,0
14538,36,700.0,2.825963,0.0,0,0
14539,34,4583.0,0.421466,0.0,0,0
14540,52,5166.0,358.0,4.0,0,90
14541,56,7800.0,0.358159,1.0,0,0
14542,53,5550.0,1.208431,2.0,0,810
14543,69,21166.0,0.198328,1.0,0,0
14544,43,5166.0,1992.0,0.0,0,0
14545,48,5000.0,0.375925,0.0,0,0
14546,49,5166.0,1240.0,0.0,0,0
14547,66,2876.0,0.933264,0.0,0,0
14549,45,21250.0,0.250388,3.0,0,0
14550,59,11105.0,0.19665,0.0,0,0
14551,25,2590.0,0.024315,0.0,0,0
14552,37,3400.0,0.907086,0.0,0,0
14553,63,2375.0,0.59638,0.0,0,0
14554,71,8900.0,0.181553,0.0,0,0
14555,47,31416.0,0.220772,1.0,0,0
14556,54,5166.0,1595.0,0.0,0,0
14557,48,7090.0,0.34438,0.0,0,0
14558,61,3981.0,0.317428,1.0,0,0
14559,37,5166.0,1466.0,2.0,0,0
14560,54,4693.0,0.004048,0.0,0,0
14561,63,10166.0,0.440838,0.0,0,0
14562,75,4000.0,0.007998,0.0,0,0
14563,72,6083.0,0.073307,0.0,0,0
14564,31,5166.0,3478.0,0.0,0,0
14565,64,5166.0,1268.0,0.0,0,0
14566,64,7812.0,0.227953,2.0,0,0
14567,65,5166.0,1666.0,0.0,0,0
14568,62,6240.0,0.574107,0.0,0,90
14569,57,5166.0,3378.0,2.0,0,0
14570,62,5166.0,129.0,1.0,0,0
14571,43,4200.0,0.184718,0.0,0,0
14572,52,5674.0,0.386608,4.0,0,0
14573,61,4145.0,0.496382,0.0,0,0
14574,39,5233.0,0.457394,1.0,0,30
14575,82,5166.0,1595.0,0.0,0,30
14576,44,5872.0,0.109825,0.0,0,0
14577,50,12283.0,0.071475,0.0,0,0
14578,31,4166.0,0.181186,1.0,0,0
14579,82,5166.0,1137.0,0.0,0,0
14580,72,5166.0,1299.0,0.0,0,0
14581,48,6508.0,0.574282,1.0,0,0
14582,60,5800.0,0.16704,0.0,0,0
14583,45,5166.0,1125.0,0.0,0,0
14584,61,13600.0,0.245717,1.0,0,0
14585,70,4500.0,0.465008,0.0,0,0
14586,70,3100.0,0.17188,0.0,0,0
14587,65,10500.0,0.01019,0.0,0,0
14588,68,24333.0,0.089998,0.0,0,0
14589,32,5000.0,0.582683,3.0,0,0
14590,90,5884.0,0.245709,0.0,0,60
14591,40,5400.0,0.364192,3.0,0,0
14592,53,11368.0,0.243029,1.0,0,0
14593,51,8000.0,0.069741,1.0,0,0
14594,60,6333.0,0.331386,0.0,0,0
14595,30,7750.0,0.20578,0.0,0,0
14596,46,3200.0,1.220244,2.0,0,0
14597,43,6500.0,0.492847,3.0,0,0
14598,69,7238.0,0.462219,0.0,0,0
14599,48,4782.0,0.178549,1.0,0,0
14600,66,12250.0,0.154518,0.0,0,0
14601,41,12500.0,0.194544,4.0,0,0
14602,27,1750.0,0.295831,0.0,0,30
14603,77,3065.0,0.043705,0.0,0,0
14604,28,5166.0,978.0,1.0,0,30
14605,44,6416.0,0.029453,0.0,0,0
14606,44,4083.0,0.003673,0.0,0,0
14608,48,3000.0,0.648784,3.0,0,30
14609,50,5166.0,3742.0,3.0,0,0
14610,57,9945.0,0.26292,1.0,0,0
14611,40,7632.0,0.450282,4.0,0,0
14612,46,7342.0,0.011848,2.0,0,0
14613,70,5166.0,44.0,0.0,0,0
14614,51,3700.0,0.460686,2.0,0,0
14615,48,5191.0,0.438559,2.0,0,0
14616,27,1300.0,0.000769,0.0,0,0
14617,44,3900.0,1.082799,3.0,0,600
14618,25,3400.0,0.105263,0.0,0,150
14619,42,3120.0,0.363986,4.0,0,0
14620,55,5900.0,0.33435,4.0,0,0
14621,29,7254.0,0.462991,0.0,0,0
14622,70,5166.0,2763.0,0.0,0,0
14623,53,9333.0,0.329869,2.0,0,0
14624,46,4343.0,0.479742,0.0,0,0
14625,59,2522.0,0.747126,0.0,0,0
14626,59,4100.0,0.471348,0.0,0,30
14627,46,4676.0,0.148813,0.0,0,0
14628,49,5250.0,0.34622,0.0,0,60
14629,50,8500.0,0.359487,2.0,0,0
14630,53,6000.0,0.189135,0.0,0,0
14631,67,3613.0,0.306862,0.0,0,0
14632,45,3000.0,0.523492,3.0,0,0
14633,44,5100.0,0.289551,2.0,0,0
14634,42,9700.0,0.202556,2.0,0,30
14635,49,4600.0,0.297327,2.0,0,0
14636,40,3007.0,0.351729,1.0,0,30
14637,62,9791.0,0.003064,0.0,0,0
14638,54,5166.0,3672.0,2.0,0,0
14639,52,6800.0,0.296133,1.0,0,0
14640,65,4560.0,0.105021,0.0,0,0
14641,44,5166.0,1342.0,0.0,0,0
14642,39,5000.0,0.481904,1.0,0,0
14643,51,11112.0,0.289751,3.0,0,0
14644,63,5166.0,1531.0,0.0,0,0
14645,55,16148.0,0.345842,1.0,0,0
14646,57,13300.0,0.24953,2.0,0,0
14647,51,10875.0,0.369437,2.0,0,0
14648,79,5166.0,15.0,0.0,0,0
14649,89,5166.0,0.0,0.0,0,30
14650,32,5825.0,0.155338,0.0,0,0
14651,59,5140.0,0.290216,0.0,0,0
14652,36,6500.0,0.241347,1.0,0,0
14653,27,1000.0,0.172827,0.0,0,0
14654,40,4041.0,0.177635,2.0,0,60
14655,90,10000.0,0.0044,1.0,0,0
14656,71,5166.0,26.0,0.7896281800391389,0,0
14657,58,2600.0,0.765475,0.0,0,0
14658,54,7665.0,0.096661,3.0,0,0
14659,75,4500.0,0.276605,0.0,0,0
14660,63,4728.0,0.186932,1.0,0,0
14661,75,531.0,1.114662,0.0,0,0
14662,91,8000.0,0.101237,1.0,0,0
14663,31,4600.0,0.365138,1.0,0,30
14664,57,10583.0,0.776833,0.0,0,0
14665,48,1800.0,0.084398,2.0,0,0
14666,32,3584.0,0.186611,0.0,0,0
14667,43,1153.0,0.266898,0.0,0,0
14668,65,9241.0,0.40251,1.0,0,0
14669,32,4594.0,0.414581,0.0,0,30
14670,34,5166.0,3869.0,0.0,0,30
14671,36,4277.0,0.121786,2.0,0,0
14672,54,8333.0,0.114591,0.0,0,0
14673,50,5900.0,0.29961,1.0,0,120
14674,39,10200.0,0.454759,1.0,0,0
14675,37,7083.0,0.247459,2.0,0,0
14676,80,3406.0,0.180217,0.0,0,0
14677,87,4878.0,0.007993,0.0,0,0
14678,69,5166.0,1811.0,0.0,0,0
14679,45,5166.0,2420.0,0.0,0,0
14680,61,5416.0,0.000185,0.0,0,0
14681,39,3000.0,0.271909,0.0,0,0
14682,73,15000.0,0.559563,0.0,0,0
14683,51,0.0,2400.0,0.0,0,0
14684,54,5166.0,1826.0,0.7896281800391389,0,0
14685,49,6000.0,0.430428,0.0,0,150
14686,63,6961.0,0.304223,0.0,0,0
14687,75,0.0,30.0,0.0,0,0
14688,47,6000.0,0.475421,1.0,0,0
14689,80,5001.0,0.335866,0.0,0,30
14690,58,5166.0,2743.0,0.0,0,0
14691,82,5166.0,107.0,0.0,0,0
14692,63,11999.0,0.198583,1.0,0,0
14693,61,9433.0,0.724189,1.0,0,0
14694,73,6933.0,0.037785,1.0,0,0
14695,64,4500.0,0.0,0.0,0,0
14696,39,5166.0,1764.0,0.0,0,0
14697,59,7159.0,0.334777,0.0,0,0
14698,44,3333.0,0.219256,0.0,0,0
14699,62,4189.0,0.42506,0.0,0,0
14700,75,5166.0,392.0,0.0,0,0
14701,28,4800.0,0.116017,1.0,0,810
14702,70,4929.0,0.197566,0.0,0,0
14703,33,0.0,994.0,1.0,0,0
14704,44,4500.0,0.608531,2.0,0,0
14705,34,1996.0,0.74011,1.0,0,30
14706,54,5166.0,987.0,3.0,0,0
14707,51,5166.0,2107.0,1.0,0,0
14708,38,5291.0,0.15325,0.0,0,0
14709,52,6800.0,0.403176,2.0,0,120
14710,44,2050.0,0.354949,1.0,0,0
14711,48,5800.0,0.324082,2.0,0,60
14712,71,2894.0,0.37133,0.0,0,0
14713,48,5166.0,907.0,0.0,0,30
14714,58,3416.0,0.184372,1.0,0,30
14715,68,4166.0,0.011999,1.0,0,0
14716,36,8334.0,0.408518,0.0,0,30
14717,62,3772.0,0.438643,0.0,0,0
14718,41,19500.0,0.288447,2.0,0,0
14719,34,2700.0,0.291003,0.0,0,0
14720,42,5166.0,2892.0,0.0,0,0
14721,51,6936.0,0.501081,1.0,0,0
14722,35,3900.0,0.221225,2.0,0,0
14723,57,3833.0,1.825509,0.0,0,0
14724,37,9000.0,0.281635,2.0,0,0
14725,60,2995.0,0.447263,0.0,0,0
14726,49,9900.0,0.494496,2.0,0,0
14727,42,3600.0,0.686476,3.0,0,0
14728,70,2705.0,0.823725,0.0,0,0
14729,34,2640.0,0.158652,3.0,0,0
14730,43,7500.0,0.495267,2.0,0,0
14731,61,5500.0,0.319033,2.0,0,0
14732,80,5166.0,1.0,0.0,0,0
14733,57,8750.0,0.365558,1.0,0,90
14734,53,1300.0,0.983859,0.0,0,0
14735,41,5500.0,0.467733,1.0,0,30
14736,74,12331.0,0.309925,0.0,0,0
14737,60,6065.0,0.105506,0.0,0,0
14738,74,8000.0,0.049869,0.0,0,0
14739,27,1700.0,0.25632,0.0,0,0
14740,40,5166.0,3496.0,2.0,0,450
14741,59,4400.0,0.674392,0.0,0,0
14742,46,4500.0,1.142857,0.0,0,0
14743,66,5166.0,69.0,0.0,0,0
14744,42,4000.0,0.274431,2.0,0,0
14745,43,10400.0,0.284203,2.0,0,0
14746,32,920.0,2.953312,2.0,0,30
14747,79,4316.0,0.309011,0.0,0,0
14748,35,3166.0,0.445848,0.0,0,0
14749,71,4495.0,0.44573,0.0,0,0
14750,70,2700.0,0.011107,1.0,0,0
14751,57,8574.0,0.303557,0.0,0,0
14752,41,5166.0,1301.0,0.0,0,60
14753,43,13200.0,0.071131,3.0,0,0
14754,52,5250.0,0.283755,2.0,0,0
14755,53,9683.0,0.332507,0.0,0,0
14756,59,15400.0,0.166093,2.0,0,0
14757,31,4680.0,0.401624,1.0,0,0
14758,55,6258.0,0.601694,0.0,0,0
14759,69,4939.0,0.074494,0.0,0,0
14760,43,5865.0,0.923969,3.0,0,0
14761,49,7850.0,0.182907,1.0,0,0
14762,40,5166.0,1635.0,3.0,0,0
14763,73,4500.0,0.089091,0.0,0,30
14764,77,2901.0,0.136113,0.0,0,0
14765,53,6280.0,0.293106,0.0,0,0
14766,69,7083.0,0.108696,0.0,0,0
14767,64,5000.0,0.562687,0.0,0,0
14768,56,5166.0,2225.0,0.0,0,150
14769,51,5166.0,2401.0,0.0,0,0
14770,89,3750.0,0.003732,0.0,0,0
14771,24,792.0,0.001261,0.0,0,90
14772,52,13672.0,0.150808,0.0,0,0
14773,47,5166.0,5009.0,0.0,0,60
14774,57,7600.0,0.479542,0.0,0,0
14775,68,5300.0,0.142615,0.0,0,0
14776,44,2500.0,0.383447,0.0,0,210
14777,61,3759.0,0.166755,0.0,0,0
14778,54,5083.0,0.43096,3.0,0,0
14779,43,5000.0,0.413917,1.0,0,0
14780,56,5166.0,6781.0,0.0,0,30
14781,38,3500.0,0.039989,0.0,0,0
14782,61,6250.0,0.569509,2.0,0,0
14783,33,7800.0,0.389181,0.0,0,0
14784,57,8926.0,0.755909,2.0,0,0
14785,52,6971.0,0.619048,1.0,0,0
14786,39,1196.0,0.006683,2.0,0,0
14787,39,4250.0,0.455893,3.0,0,0
14788,78,7800.0,0.052942,1.0,0,0
14789,50,17083.0,0.176832,3.0,0,0
14790,72,12000.0,0.052912,0.0,0,0
14791,41,7083.0,0.209345,2.0,0,30
14792,40,5166.0,1648.0,0.0,0,0
14793,40,3052.0,0.166066,2.0,0,0
14794,63,3401.0,0.492945,0.0,0,90
14795,47,2000.0,0.352824,0.0,0,0
14796,46,9807.0,0.357565,0.0,0,0
14797,82,5166.0,0.0,1.0,0,0
14798,61,16254.0,0.141803,0.0,0,0
14799,32,2100.0,0.0,1.0,0,0
14800,51,6246.0,0.00048,1.0,0,0
14801,51,5166.0,2423.0,0.0,0,0
14802,62,7811.0,0.263953,0.0,0,30
14803,57,10000.0,0.245875,1.0,0,0
14804,40,3100.0,0.644631,4.0,0,0
14805,54,4500.0,0.47345,2.0,0,0
14806,49,8916.0,0.057194,1.0,0,0
14807,52,7896.0,0.1398,1.0,0,30
14808,55,5977.0,0.674473,0.0,0,0
14809,62,10770.0,0.208059,0.0,0,0
14810,41,8500.0,0.346665,1.0,0,0
14811,63,2088.0,0.058401,0.0,0,0
14812,67,5166.0,5732.0,1.0,0,0
14813,54,4500.0,0.59098,1.0,0,0
14814,55,12900.0,0.424618,1.0,0,0
14815,38,1300.0,0.600307,2.0,0,60
14816,44,6000.0,0.437094,0.0,0,30
14817,73,5166.0,915.0,1.0,0,0
14818,53,8300.0,0.851584,3.0,0,120
14819,53,5250.0,0.367739,2.0,0,210
14820,40,5845.0,0.175847,1.0,0,30
14821,64,6500.0,0.173973,0.0,0,0
14822,34,1800.0,0.283176,2.0,0,120
14823,43,5231.0,0.379969,3.0,0,90
14824,59,5166.0,3474.0,0.0,0,0
14825,58,2218.0,1.274899,0.0,0,0
14826,49,3500.0,0.197943,0.0,0,0
14827,74,5166.0,2311.0,0.7896281800391389,0,0
14828,72,4340.0,0.188897,1.0,0,0
14829,70,2000.0,0.013993,0.0,0,0
14830,62,8600.0,0.053366,1.0,0,0
14831,39,5166.0,414.0,0.7896281800391389,0,0
14832,33,6600.0,0.234661,2.0,0,0
14833,36,6000.0,0.013664,1.0,1,180
14834,41,8000.0,0.296838,0.0,1,60
14835,47,4166.0,0.37821,3.0,1,60
14836,54,9645.0,0.56355,0.0,1,150
14837,54,3244.0,0.907242,3.0,1,0
14838,39,3150.0,0.443986,0.0,1,90
14839,32,3058.0,0.033344,1.0,1,90
14840,42,4500.0,0.43657,0.0,1,90
14841,26,6250.0,0.00064,0.0,1,0
14842,53,4000.0,0.04174,1.0,1,60
14843,33,1368.0,0.707085,2.0,1,540
14844,44,8000.0,0.11936,2.0,1,0
14845,47,5166.0,143.0,0.0,1,360
14846,52,7500.0,0.214771,1.0,1,30
14847,48,5166.0,8.0,0.0,1,120
14848,22,5166.0,12.0,0.7896281800391389,1,30
14849,83,5166.0,1368.0,0.0,1,30
14850,42,5000.0,0.463107,0.0,1,0
14851,54,3900.0,0.301974,3.0,1,180
14852,49,3500.0,0.636675,0.0,1,210
14853,52,3166.0,0.651405,2.0,1,0
14854,31,5000.0,0.10218,0.0,1,0
14855,37,7416.0,0.418228,2.0,1,0
14856,65,19353.0,0.613362,0.0,1,60
14857,48,8600.0,0.17777,2.0,1,0
14858,35,3400.0,0.20641,4.0,1,90
14859,61,10000.0,0.220978,0.0,1,0
14860,73,2315.0,0.142055,0.0,1,30
14861,62,5166.0,937.0,0.7896281800391389,1,450
14862,50,10000.0,0.318368,1.0,1,60
14863,45,5166.0,1058.0,0.0,1,30
14864,64,5166.0,2446.0,0.0,1,0
14865,26,4000.0,0.475381,0.0,1,0
14866,43,2412.0,0.35143,2.0,1,690
14867,32,5166.0,713.0,1.0,1,30
14868,49,8333.0,1.025078,2.0,1,0
14869,63,6471.0,0.653739,0.0,1,0
14870,28,2200.0,1.398001,0.0,1,0
14871,45,4000.0,0.733067,0.0,1,0
14872,67,4740.0,0.936933,1.0,1,120
14873,26,6516.0,0.065061,1.0,1,30
14874,37,5166.0,281.0,0.0,1,30
14875,31,6043.0,0.410986,2.0,1,240
14876,33,15000.0,0.182321,2.0,1,90
14877,48,1112.0,0.454627,0.0,1,180
14878,37,0.0,2486.0,4.0,1,180
14879,42,5166.0,3253.0,2.0,1,30
14880,48,4900.0,0.016731,1.0,1,0
14881,52,3335.0,0.178957,2.0,1,90
14882,54,24000.0,0.67943,0.0,1,60
14883,57,7386.0,0.309327,0.0,1,30
14884,26,3000.0,0.158614,1.0,1,150
14885,36,3000.0,0.5005,0.0,1,0
14886,65,1216.0,0.865242,0.0,1,90
14887,30,1400.0,0.0,0.0,1,0
14888,53,6200.0,0.034511,0.0,1,300
14889,32,2800.0,0.214566,0.0,1,0
14891,34,5333.0,0.510686,0.0,1,150
14892,59,1111.0,0.966727,2.0,1,450
14893,39,3000.0,0.521493,3.0,1,30
14894,79,5473.0,0.232737,1.0,1,660
14895,49,5041.0,0.04165,0.0,1,60
14896,40,5166.0,875.0,0.0,1,0
14897,38,5166.0,882.0,0.0,1,150
14898,27,5506.0,0.228255,1.0,1,390
14899,40,6666.0,0.234288,0.0,1,90
14901,28,3000.0,0.116961,0.0,1,60
14902,47,5320.0,1.03552,1.0,1,0
14903,46,4565.0,0.271792,4.0,1,120
14904,55,5166.0,727.0,0.0,1,210
14905,51,6500.0,0.301184,2.0,1,0
14906,62,2800.0,0.800428,0.0,1,600
14907,51,5166.0,1024.0,0.0,1,90
14908,38,5166.0,685.0,0.0,1,270
14909,31,6200.0,0.61732,0.0,1,0
14910,49,4028.0,0.30901,0.0,1,180
14911,28,2500.0,0.227909,1.0,1,0
14912,32,5166.0,71.0,0.0,1,30
14913,54,6200.0,0.173037,1.0,1,210
14914,53,10100.0,0.505495,0.0,1,30
14915,59,2805.0,0.19779,0.0,1,30
14917,55,1000.0,1.096903,1.0,1,30
14918,27,1553.0,0.11583,1.0,1,0
14919,52,6630.0,0.344895,0.0,1,30
14920,50,5916.0,0.363529,2.0,1,240
14921,55,5166.0,1504.0,0.0,1,90
14922,82,5166.0,2146.0,0.0,1,300
14923,39,5166.0,396.0,0.0,1,90
14924,59,4587.0,0.304926,0.0,1,90
14925,41,4468.0,0.852316,1.0,1,90
14926,37,4546.0,0.595997,2.0,1,90
14927,39,2484.0,0.486117,0.0,1,240
14928,80,5166.0,2395.0,0.0,1,60
14929,37,2900.0,0.365736,1.0,1,0
14930,38,5166.0,693.0,0.0,1,720
14931,47,7300.0,0.022326,1.0,1,90
14932,26,5166.0,50.0,0.0,1,0
14933,24,1100.0,0.0,0.0,1,0
14934,47,10400.0,0.650514,3.0,1,120
14935,36,9166.0,0.037526,0.0,1,0
14936,56,1200.0,0.016653,0.0,1,90
14937,62,5200.0,0.130744,0.0,1,30
14938,65,14166.0,0.193548,0.0,1,0
14939,26,764.0,1.181699,0.0,1,180
14940,62,1425.0,0.873773,1.0,1,90
14941,53,5166.0,1131.0,2.0,1,30
14942,46,3000.0,0.293569,0.0,1,30
14943,53,3920.0,0.344555,1.0,1,0
14944,39,5166.0,3033.0,0.0,1,120
14946,36,5166.0,955.0,0.0,1,0
14947,28,2000.0,0.776112,0.0,1,0
14948,42,3528.0,0.425616,2.0,1,0
14949,60,6750.0,0.292697,0.0,1,300
14950,42,5049.0,0.392871,2.0,1,180
14951,39,5916.0,3.173399,2.0,1,60
14952,72,5166.0,1513.0,0.0,1,570
14953,79,2268.0,0.332305,0.0,1,0
14954,31,2600.0,0.331795,0.0,1,330
14955,32,1169.0,0.445299,0.0,1,60
14956,56,7917.0,0.322556,0.0,1,0
14957,45,9000.0,0.515387,0.0,1,30
14958,59,7333.0,0.61099,0.0,1,180
14959,35,2750.0,0.941112,1.0,1,0
14960,28,4350.0,0.333257,0.0,1,0
14961,34,5500.0,0.221778,4.0,1,60
14962,59,9000.0,0.139318,0.0,1,90
14963,24,1800.0,0.068851,1.0,1,270
14964,44,6320.0,0.057744,1.0,1,60
14965,41,6900.0,0.737864,3.0,1,0
14966,48,1700.0,0.231628,0.0,1,300
14967,36,5166.0,1114.0,0.0,1,150
14968,31,1500.0,0.004664,1.0,1,90
14969,63,5550.0,0.466042,0.0,1,30
14970,44,8700.0,0.797265,0.0,1,330
14971,39,8000.0,0.848769,2.0,1,0
14972,51,3200.0,0.11059,0.0,1,270
14973,67,5875.0,0.33373,0.0,1,0
14974,40,2500.0,0.433427,0.0,1,180
14975,36,5166.0,1848.0,0.0,1,300
14976,38,5400.0,0.124607,2.0,1,0
14977,55,5166.0,4239.0,0.0,1,90
14978,52,5166.0,918.0,0.0,1,60
14979,51,12523.0,0.265251,3.0,1,0
14980,54,6000.0,0.153641,0.0,1,750
14981,48,5833.0,0.084162,2.0,1,90
14982,54,7500.0,0.643114,0.0,1,60
14983,53,5166.0,165.0,0.0,1,0
14984,52,25600.0,0.257959,0.0,1,30
14985,61,11000.0,0.299518,0.0,1,0
14986,40,3600.0,1.17995,1.0,1,240
14987,32,3800.0,1.383846,4.0,1,90
14988,26,533.0,0.08427,2.0,1,180
14989,55,5166.0,2459.0,0.0,1,90
14990,40,4166.0,0.006959,3.0,1,90
14991,51,2309.0,0.151082,0.0,1,150
14992,53,5166.0,1238.0,0.0,1,150
14993,39,7000.0,0.181117,2.0,1,240
14994,46,3885.0,0.986361,3.0,1,330
14995,45,10083.0,0.504165,2.0,1,150
14996,53,3247.0,0.706281,2.0,1,60
14997,30,3985.0,0.439538,2.0,1,60
14998,42,8448.0,0.132915,2.0,1,150
14999,27,5166.0,805.0,1.0,1,0
15000,54,6200.0,0.931785,1.0,1,0
15001,45,5000.0,2.030194,1.0,1,150
15003,24,1000.0,0.098901,0.0,1,90
15004,48,5166.0,584.0,0.0,1,240
15005,65,1681.0,0.470273,0.0,1,360
15006,28,700.0,0.550642,0.0,1,30
15007,40,3185.0,0.024168,2.0,1,270
15008,27,2780.0,0.217188,0.0,1,0
15009,55,5300.0,0.701377,2.0,1,90
15010,55,6477.0,0.450293,0.0,1,0
15011,51,4550.0,0.813008,2.0,1,120
15012,58,5166.0,1598.0,0.7896281800391389,1,180
15013,30,2900.0,0.0,1.0,1,0
15014,55,3700.0,0.025399,0.0,1,240
15015,70,5166.0,520.0,0.0,1,90
15016,55,10000.0,0.258874,1.0,1,90
15017,38,5166.0,2748.0,0.0,1,480
15018,45,12700.0,0.501614,1.0,1,0
15019,27,1600.0,0.106808,0.0,1,0
15020,42,9166.0,0.260609,1.0,1,0
15021,42,5166.0,31.0,0.0,1,180
15022,55,3526.0,0.490218,1.0,1,150
15023,41,8000.0,0.526684,1.0,1,180
15024,34,6166.0,0.254257,2.0,1,150
15025,35,7500.0,0.062792,2.0,1,60
15026,31,2000.0,0.261369,0.0,1,0
15027,74,2900.0,0.296449,0.0,1,240
15028,45,4710.0,0.482276,2.0,1,60
15029,60,4566.0,0.540617,0.0,1,90
15030,45,5166.0,2788.0,0.0,1,390
15031,55,5166.0,773.0,0.0,1,420
15032,41,5166.0,219.0,0.7896281800391389,1,240
15033,59,2000.0,6.094453,1.0,1,480
15034,47,2513.0,0.535402,0.0,1,90
15035,40,3400.0,0.181417,1.0,1,0
15036,39,2308.0,0.984409,1.0,1,0
15037,58,5166.0,3265.0,0.0,1,150
15038,58,6000.0,0.271121,1.0,1,90
15039,36,4117.0,0.36134,1.0,1,60
15040,33,2700.0,0.17512,0.0,1,180
15041,89,2500.0,0.54938,0.0,1,360
15042,52,10480.0,0.52495,1.0,1,30
15043,50,3600.0,0.29714,1.0,1,90
15044,37,4000.0,1.620345,1.0,1,60
15045,54,2372.0,0.228403,0.0,1,60
15046,32,3416.0,0.006731,3.0,1,0
15047,61,3000.0,1.297901,1.0,1,780
15048,58,5166.0,668.0,0.0,1,120
15049,47,25000.0,0.039758,3.0,1,0
15050,58,3500.0,0.151957,0.0,1,210
15051,61,5500.0,0.209962,1.0,1,90
15052,38,1.0,74.5,2.0,1,0
15053,44,3883.0,0.29171,1.0,1,300
15054,35,5166.0,1593.0,1.0,1,0
15055,47,5416.0,1.104301,1.0,1,30
15056,49,10257.0,0.182882,3.0,1,30
