age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
-0.0183,-0.8083,-0.333,2.1271,1,0
-1.3167,-0.9063,-0.3321,0.2283,1,90
-0.4967,0.1822,-0.3331,0.2283,1,210
0.3233,-0.2429,-0.3333,0.2283,0,210
-1.2484,-0.2855,-0.3332,-0.7212,0,0
-1.3851,-0.4981,-0.3333,-0.7212,0,0
2.0317,-0.164,-0.3334,0.2283,0,0
-1.1117,-1.0594,-0.3335,-0.7212,1,0
-0.4284,0.2001,-0.3331,2.1271,0,0
0.3917,-0.272,-0.3328,1.1777,0,0
0.3233,-0.6001,-0.3331,0.2283,1,30
-0.8384,-0.2429,-0.3329,1.1777,1,0
0.5284,1.0524,-0.3333,0.2283,0,0
-0.36,0.0761,-0.3331,0.2283,0,0
-0.4284,1.5433,-0.3333,2.1271,1,60
0.3233,-0.4981,-0.3326,0.2283,0,30
-0.8384,-0.0783,-0.3329,1.1777,0,0
-0.9067,0.1654,-0.333,0.2283,0,0
1.1434,-0.2005,-0.145,0.0285,0,0
2.3051,-0.3791,-0.3332,-0.7212,0,0
-0.975,0.395,-0.3333,0.2283,0,0
0.255,-0.2005,1.7771,-0.7212,1,450
-0.9067,-0.2005,1.7259,3.0766,0,0
-0.0183,0.2675,-0.3325,3.0766,0,30
-1.4534,7.6674,-0.3335,-0.7212,0,0
-0.975,-0.2005,1.7553,-0.7212,0,0
1.6217,-0.2005,-0.0252,-0.7212,0,0
-0.155,1.2881,-0.3335,-0.7212,0,0
1.28,0.0123,-0.3333,-0.7212,1,0
0.5284,0.6076,-0.3327,-0.7212,0,0
1.7584,-0.4054,-0.3335,-0.7212,0,0
0.46,-0.2005,2.4222,-0.7212,0,0
0.3233,-0.0834,-0.3334,-0.7212,0,0
0.7334,-0.0387,-0.3328,-0.7212,0,0
-0.0867,-0.1153,-0.3332,0.2283,0,90
-0.4967,-1.0189,-0.3329,1.1777,1,300
1.9634,0.1781,-0.3335,-0.7212,0,0
-0.77,-1.5185,1.028,2.1271,0,0
0.05,0.0863,-0.3331,0.2283,0,330
1.28,-0.3705,-0.333,-0.7212,0,0
-1.1801,-0.8553,-0.3323,-0.7212,0,0
-0.2917,0.6374,-0.3329,-0.7212,1,30
-0.0183,0.5226,-0.3329,-0.7212,1,0
0.3233,1.2667,-0.3328,2.1271,0,0
1.2117,-0.0589,-0.333,-0.7212,0,0
2.5784,-0.2005,-0.3292,0.0285,0,0
0.5967,-0.2368,-0.3333,-0.7212,0,30
-1.3167,0.0123,-0.3334,-0.7212,0,0
1.28,0.3425,-0.333,-0.7212,0,0
-1.5217,-0.9574,-0.3333,-0.7212,1,60
-1.1801,0.3841,-0.3334,0.2283,1,0
0.665,-0.3493,-0.3331,-0.7212,0,90
1.075,-0.2005,2.3045,-0.7212,0,0
-1.2484,-0.8252,-0.3333,-0.7212,0,0
-2.0684,-1.3095,-0.3331,-0.7212,0,30
0.5284,-0.2457,-0.3329,-0.7212,0,0
-0.7017,1.1861,-0.3332,-0.7212,0,0
-1.0434,-0.6902,-0.3331,2.1271,0,0
-0.975,-0.9385,-0.3332,0.2283,0,60
-0.36,0.1399,-0.3333,0.2283,1,690
-0.6334,0.0335,-0.3334,3.0766,1,180
-0.0183,-0.2005,1.9678,0.2283,0,0
-0.8384,-0.1903,-0.333,2.1271,1,600
0.3233,-0.2005,4.1841,-0.7212,0,0
-0.6334,0.344,-0.3332,3.0766,0,0
-0.2917,-0.732,-0.3332,-0.7212,1,0
-0.155,-0.2005,0.3344,-0.7212,0,0
0.1183,-0.2005,-0.3335,-0.7212,0,0
0.8017,-0.2005,-0.3335,-0.7212,1,180
-0.0183,-0.3069,-0.3331,1.1777,1,0
0.1183,-0.5529,-0.333,1.1777,0,0
-1.1801,-0.2005,0.1078,-0.7212,0,0
-1.3167,-0.8872,-0.3317,-0.7212,1,300
-1.4534,-0.9382,-0.3327,1.1777,1,90
-0.155,-0.7532,-0.3324,-0.7212,0,0
-0.975,4.8605,-0.333,1.1777,0,0
2.2368,-0.2005,-0.3096,-0.7212,0,0
1.2117,-1.113,-0.3334,-0.7212,0,0
0.3917,1.2613,-0.3333,1.1777,1,360
-0.565,-0.1048,-0.333,-0.7212,0,0
0.5284,-1.1105,-0.333,-0.7212,0,0
0.05,-0.0303,-0.333,0.2283,0,0
-0.6334,-0.396,-0.3332,-0.7212,0,0
-0.4284,1.8679,-0.3335,2.1271,1,90
-0.0183,-0.5236,-0.3334,0.2283,0,0
-1.1117,0.2139,-0.3329,0.2283,0,0
1.6901,0.4461,-0.3332,-0.7212,0,30
-0.2233,1.567,-0.3334,1.1777,1,240
0.46,-0.6139,-0.3335,0.2283,0,0
-0.155,-0.3705,-0.3332,-0.7212,0,60
0.7334,-0.2005,-0.0241,0.0285,0,0
0.05,1.1605,-0.3333,-0.7212,0,0
-0.4284,-0.1778,-0.3334,0.2283,1,30
-0.155,0.2886,-0.3335,-0.7212,1,30
-0.77,-0.4899,-0.3327,1.1777,1,0
0.87,1.4887,-0.3331,-0.7212,0,0
0.46,-0.2005,-0.1276,0.2283,0,0
-0.77,0.0335,-0.3333,1.1777,1,150
1.0067,-0.9099,-0.333,-0.7212,0,0
-0.2917,3.6484,-0.3332,-0.7212,0,150
0.3233,-0.2005,1.4186,-0.7212,0,30
1.8267,-0.2005,1.1037,-0.7212,0,0
-1.7951,-1.187,-0.3335,-0.7212,0,0
0.1183,-0.2005,2.7381,-0.7212,0,0
-0.155,-0.1712,-0.3332,0.2283,1,150
0.665,-0.2005,1.654,-0.7212,0,0
-1.4534,-0.8578,-0.332,1.1777,1,0
-0.0183,-0.3202,-0.3332,-0.7212,1,30
-1.3167,-0.6683,-0.3322,-0.7212,1,0
0.255,2.8148,-0.3333,2.1271,0,0
-0.7017,-0.4343,-0.3331,1.1777,0,0
1.0067,-0.2005,1.9482,1.1777,0,0
-1.4534,-0.1153,-0.3335,2.1271,1,30
0.665,3.4571,-0.3335,2.1271,0,0
0.46,0.7548,-0.3332,0.2283,0,0
0.1867,-0.3705,-0.3331,-0.7212,1,30
0.5284,2.4747,-0.3333,1.1777,0,0
-0.0183,-0.52,-0.3327,2.1271,1,630
-0.77,-0.3281,-0.3328,2.1271,0,0
0.87,-0.2005,0.6744,-0.7212,0,0
-0.0867,0.6655,-0.3332,1.1777,0,0
-0.6334,-0.7744,-0.3332,2.1271,1,0
-0.0867,-1.3434,-0.3322,-0.7212,1,90
-0.565,-0.2939,-0.3327,-0.7212,1,150
1.5534,-0.2005,2.5028,-0.7212,0,0
0.5967,0.0378,-0.3334,-0.7212,0,0
0.05,-0.7249,-0.3334,0.2283,0,0
-0.565,1.4155,-0.3331,1.1777,1,240
1.5534,-0.2005,2.7414,-0.7212,0,0
0.3917,0.1327,-0.3333,-0.7212,0,0
-0.155,1.3139,-0.3333,0.2283,0,0
-0.0183,3.5847,-0.3334,0.2283,0,0
-1.9318,-1.3656,-0.3335,-0.7212,1,0
0.3233,-0.2005,1.266,0.0285,0,0
-0.4967,-1.051,-0.3335,0.2283,0,0
-1.8634,-0.2791,-0.3335,-0.7212,0,0
-1.3851,0.293,-0.3335,-0.7212,0,0
-1.3167,-0.817,-0.3335,-0.7212,0,0
-0.975,-0.3705,-0.3332,0.2283,0,60
0.5967,-1.187,-0.3331,-0.7212,0,0
-1.1117,0.0123,-0.333,1.1777,0,0
0.9384,-0.4098,-0.3334,-0.7212,0,0
-0.36,-0.2005,3.2764,2.1271,0,0
-0.36,-1.5187,0.7485,1.1777,0,0
0.3233,-0.732,-0.3328,-0.7212,0,90
1.5534,0.1399,-0.3331,-0.7212,0,0
0.87,-0.3281,-0.3324,-0.7212,0,0
-1.0434,-0.3705,-0.3327,-0.7212,0,60
2.2368,-0.4725,-0.3333,-0.7212,0,60
0.665,0.7778,-0.3334,-0.7212,0,0
-1.3851,-0.4598,-0.3328,0.2283,1,390
-0.6334,0.9266,-0.3332,1.1777,0,30
1.1434,-0.7277,-0.3331,0.2283,1,240
-1.7951,-1.087,-0.3334,-0.7212,0,0
-0.155,-0.3789,-0.3331,0.2283,1,150
0.8017,-0.4013,-0.3326,-0.7212,1,0
-0.4967,-0.2005,1.0972,-0.7212,0,0
-1.4534,-0.7532,-0.3322,-0.7212,1,0
-0.2233,-0.2429,-0.3332,-0.7212,0,0
-0.77,-0.0768,-0.3335,2.1271,1,90
2.6468,1.033,-0.3335,-0.7212,0,0
2.8518,0.4795,-0.3335,-0.7212,0,0
-1.5217,0.0546,-0.333,-0.7212,0,0
1.0067,-0.6088,-0.3326,-0.7212,0,0
-1.2484,-0.7471,-0.3329,-0.7212,0,0
0.1867,-0.5458,-0.3333,-0.7212,1,90
2.7151,-0.447,-0.3335,-0.7212,0,30
0.87,0.2675,-0.3331,2.1271,0,0
-0.7017,-0.5044,-0.3333,1.1777,1,0
-1.5901,-0.8808,-0.3334,-0.7212,1,150
-0.6334,-0.7172,-0.3314,2.1271,0,0
-1.0434,-0.7101,-0.3333,-0.7212,0,0
-0.8384,0.1526,-0.333,-0.7212,1,60
0.665,0.9477,-0.3327,-0.7212,0,0
0.7334,0.493,-0.3332,-0.7212,0,30
-0.2233,0.8985,-0.3333,-0.7212,0,0
-0.4967,-0.6129,-0.333,1.1777,1,120
0.5284,-0.2005,-0.2998,1.1777,0,0
0.8017,0.5183,-0.333,-0.7212,0,0
-1.2484,-0.2005,-0.3074,-0.7212,1,120
2.1684,-0.9479,-0.3328,0.2283,0,90
-0.6334,-0.4981,-0.3327,0.2283,0,0
-0.9067,-0.1582,-0.3333,-0.7212,0,60
-1.1117,-0.6256,-0.3322,-0.7212,1,30
0.05,0.0888,-0.3332,0.2283,0,0
-0.7017,0.6096,-0.3333,-0.7212,1,330
0.5284,-0.7165,-0.3335,0.2283,0,0
-0.6334,-0.2005,0.2647,-0.7212,1,90
-0.6334,0.0896,-0.3326,0.2283,1,0
-0.0867,0.8112,-0.3333,1.1777,0,0
1.8267,-0.2005,0.1067,-0.7212,0,0
-1.3167,0.2333,-0.3328,-0.7212,0,90
-0.4967,-0.1926,-0.3328,2.1271,1,150
1.2117,1.777,-0.3335,-0.7212,0,0
0.05,0.5226,-0.3329,1.1777,0,0
-1.7267,-0.866,-0.3335,0.2283,1,90
-0.4284,0.8543,-0.3329,-0.7212,1,30
0.3917,0.986,-0.3326,0.2283,1,0
1.0067,-0.3587,-0.3335,-0.7212,0,0
0.3233,0.3098,-0.3335,-0.7212,0,0
-1.5217,-1.1242,-0.333,-0.7212,0,0
-0.0183,-0.6463,-0.3296,1.1777,1,450
-0.2233,-0.4003,-0.3329,1.1777,0,0
1.0067,-0.2005,0.9773,0.0285,0,90
0.05,1.4581,-0.3334,1.1777,0,0
1.075,-0.4733,-0.3333,-0.7212,0,0
-0.77,-0.3521,-0.333,-0.7212,0,0
-0.8384,-0.0132,-0.3332,1.1777,0,0
-0.0867,0.0378,-0.3328,-0.7212,1,30
0.5284,-0.2005,1.1789,-0.7212,0,120
1.28,-0.2005,5.0449,0.2283,0,0
-0.7017,-0.4215,-0.3333,-0.7212,1,120
-0.0867,0.293,-0.3327,0.2283,1,90
0.255,-0.2005,2.0909,-0.7212,0,0
-1.9318,-0.5236,-0.3335,-0.7212,0,0
-0.77,-0.1408,-0.3332,1.1777,0,0
-0.6334,-0.2005,3.3462,-0.7212,0,0
-1.1801,0.1144,-0.3331,-0.7212,1,0
0.1183,-1.0339,-0.3324,-0.7212,0,0
0.3917,1.0072,-0.3327,3.0766,1,60
1.0067,-0.2005,3.5042,-0.7212,0,0
0.87,0.9074,-0.3333,-0.7212,0,0
-0.6334,-0.2005,0.5512,-0.7212,0,0
-0.0183,1.5561,-0.3333,0.2283,1,0
0.46,-0.2005,2.1585,-0.7212,0,0
0.5967,-0.4725,-0.3333,0.2283,1,480
-1.3851,-0.3493,-0.3329,2.1271,1,300
-1.1117,1.5433,-0.3332,-0.7212,1,0
0.1183,-0.2855,-0.3331,0.2283,1,0
-0.7017,0.0896,-0.3331,2.1271,0,0
-0.0183,-0.2005,1.885,-0.7212,0,0
-1.0434,-0.8277,-0.3335,-0.7212,1,90
-0.2233,-1.136,-0.3317,1.1777,0,150
1.4851,-0.2005,-0.3335,0.0285,0,0
-1.1117,-0.3705,-0.3331,-0.7212,0,0
1.5534,0.3312,-0.333,-0.7212,1,60
0.1867,-1.5187,0.5763,0.2283,0,0
-0.8384,-0.5772,-0.3328,-0.7212,0,0
-0.0867,0.9054,-0.3332,0.2283,0,0
0.3233,1.2455,-0.3332,0.2283,0,0
1.3484,-0.2005,4.3181,0.2283,0,30
-0.975,0.0888,-0.3328,2.1271,1,0
1.1434,-0.0515,-0.3332,-0.7212,0,0
0.255,2.2323,-0.3333,1.1777,0,0
1.4167,0.1799,-0.3325,-0.7212,1,0
2.1001,-0.447,-0.3334,-0.7212,0,0
1.075,0.0273,-0.3331,-0.7212,0,0
-0.2917,-0.7604,-0.3329,2.1271,1,420
-0.8384,-0.2429,-0.3334,-0.7212,1,150
0.9384,-0.2005,1.8991,-0.7212,0,0
1.4167,-0.2005,-0.2987,0.0285,0,0
-0.6334,-0.4776,-0.3328,-0.7212,0,0
0.255,0.7778,-0.3333,-0.7212,0,0
0.255,0.344,-0.333,-0.7212,0,0
-0.565,-0.3873,-0.3332,1.1777,0,0
-0.9067,-0.2005,1.4655,-0.7212,1,570
-0.155,4.8605,-0.3334,1.1777,0,0
0.3233,2.011,-0.3333,2.1271,0,0
-1.3167,-0.2005,2.3132,-0.7212,0,0
-0.155,-0.5573,-0.333,1.1777,0,0
1.075,0.4231,-0.3331,0.2283,0,0
1.8267,0.4333,-0.3335,-0.7212,0,0
-1.5217,-1.0467,-0.3331,-0.7212,0,0
-2.0001,-1.3807,-0.3335,-0.7212,0,0
-0.2917,0.5652,-0.3333,2.1271,0,30
0.5967,-0.026,-0.3334,1.1777,1,30
-0.7017,0.8033,-0.3329,2.1271,0,0
-0.77,-0.5618,-0.3335,0.2283,1,90
-0.0183,4.6104,-0.3334,0.2283,0,390
-0.2233,-0.7787,-0.3335,-0.7212,1,90
-1.1117,-0.4929,-0.3329,-0.7212,1,0
0.87,0.0442,-0.3333,0.2283,0,0
1.8951,-0.2021,-0.3335,-0.7212,1,60
0.3917,-0.0729,-0.333,-0.7212,0,30
0.8017,-0.2005,1.387,2.1271,0,30
-0.4284,-0.3705,-0.3333,0.2283,1,360
1.4851,0.0123,-0.333,-0.7212,0,60
0.1183,0.0914,-0.333,0.2283,0,0
-0.4967,-0.2005,2.7752,-0.7212,0,30
0.8017,-0.0387,-0.3322,0.2283,1,120
-0.9067,0.395,-0.3333,-0.7212,0,0
0.3233,-1.0339,-0.3326,1.1777,0,0
-0.0183,-0.2005,2.3502,0.2283,1,180
-1.1801,-0.226,-0.3332,2.1271,1,30
1.1434,-1.3062,-0.3295,-0.7212,0,0
-0.565,-0.2005,5.01,2.1271,0,30
1.1434,-0.2046,-0.3332,0.2283,0,0
-1.1117,0.0378,-0.3329,-0.7212,0,0
-0.0183,0.1399,-0.3335,-0.7212,1,120
-1.0434,-0.7747,-0.3333,-0.7212,1,150
-0.2233,-0.2005,-0.3303,0.0285,0,0
1.8951,-0.2005,0.2679,-0.7212,0,0
-0.2233,-0.5067,-0.3327,0.2283,1,0
-0.9067,-0.4498,-0.3332,2.1271,1,240
2.6468,0.2886,-0.3335,-0.7212,0,0
0.3233,-0.0959,-0.3332,-0.7212,0,0
-1.3851,-0.8043,-0.3328,0.2283,1,150
-0.36,-1.0084,-0.3335,-0.7212,0,30
0.05,0.6469,-0.3334,-0.7212,0,0
1.6901,-0.2005,1.7182,-0.7212,0,0
1.8267,0.2675,-0.3335,-0.7212,0,0
-0.975,-0.2005,-0.2987,0.2283,1,0
0.9384,0.0761,-0.3335,0.2283,0,0
1.6901,-0.2005,0.645,-0.7212,0,0
-0.8384,-1.4167,-0.3322,1.1777,1,180
0.9384,-0.1112,-0.3332,-0.7212,0,0
0.255,0.8388,-0.3332,-0.7212,0,0
1.075,-0.6718,-0.3334,0.2283,0,0
1.075,0.8799,-0.3333,0.2283,0,0
-0.9067,-1.5187,0.1742,-0.7212,0,0
-0.36,-0.9063,-0.3335,0.2283,0,0
0.87,-0.2005,2.3895,-0.7212,0,0
0.1183,0.8416,-0.333,1.1777,0,0
-2.0684,-1.5187,-0.3335,-0.7212,0,0
1.075,0.1909,-0.3334,0.2283,0,0
1.4851,0.2442,-0.3333,0.2283,0,0
1.5534,2.0536,-0.3332,0.2283,0,0
-1.8634,-1.3095,-0.3328,-0.7212,0,0
-0.77,0.9903,-0.3332,2.1271,0,0
-0.2917,-0.3462,-0.3329,-0.7212,0,0
-0.565,0.0016,-0.3329,3.0766,1,0
0.665,-0.2005,0.1742,-0.7212,0,0
0.7334,-0.1663,-0.3331,-0.7212,0,0
-0.4284,-0.2429,-0.332,0.2283,1,0
-1.5901,-0.6537,-0.3335,3.0766,1,0
-0.155,1.4583,-0.3334,0.2283,0,0
-0.36,0.6714,-0.3333,3.0766,0,0
-1.7267,-1.0849,-0.3335,-0.7212,0,0
0.255,-0.4159,-0.3331,-0.7212,0,0
-0.0183,-0.2005,5.2977,-0.7212,0,510
-0.8384,-0.3705,-0.3329,1.1777,1,30
-1.4534,-0.9574,-0.3335,2.1271,1,180
-0.4284,2.0748,-0.3335,0.2283,0,0
-1.4534,-0.5618,-0.3334,-0.7212,0,0
-1.0434,-0.4981,-0.3329,-0.7212,0,30
-0.8384,-0.2005,0.8204,-0.7212,0,180
-1.1117,-0.4215,-0.3335,-0.7212,0,0
-0.0183,-0.4271,-0.3325,1.1777,1,0
-1.0434,-0.8043,-0.3317,-0.7212,1,270
-0.155,-0.7109,-0.3335,-0.7212,0,30
-1.1117,-0.4725,-0.3326,2.1271,1,0
1.1434,0.0123,-0.3335,0.2283,0,0
0.1867,-0.8808,-0.3326,-0.7212,0,0
-0.36,-0.2883,-0.3332,3.0766,1,0
-1.1117,-0.9063,-0.3334,-0.7212,1,150
0.8017,0.0021,-0.3328,1.1777,0,0
-0.4284,-0.4833,-0.3326,0.2283,0,0
-1.1801,0.1825,-0.333,1.1777,1,60
2.3734,0.1702,-0.3335,0.2283,0,0
0.05,0.1822,-0.3326,-0.7212,0,60
0.5284,0.4673,-0.3335,-0.7212,0,0
-0.8384,-0.0214,-0.3331,1.1777,0,0
-0.0183,0.7778,-0.3328,2.1271,0,0
-1.3851,-1.1743,-0.3332,0.2283,0,0
0.05,-0.2005,4.5785,-0.7212,0,0
-0.36,-0.2005,1.2116,0.2283,0,0
-0.4284,-1.136,-0.3319,-0.7212,0,0
0.8017,1.2116,-0.3333,-0.7212,0,0
-1.2484,-0.2005,4.8411,-0.7212,1,30
0.87,2.7625,-0.3332,0.2283,0,0
-0.7017,0.7564,-0.3334,1.1777,0,0
-0.7017,-0.5047,-0.3331,1.1777,0,30
0.1867,-0.6683,-0.3335,-0.7212,1,0
1.8951,-0.2005,-0.2573,0.0285,0,0
-0.975,-0.2278,-0.3333,2.1271,1,270
-0.0183,0.0123,-0.3334,-0.7212,0,0
0.05,-0.2005,1.4044,-0.7212,1,510
-0.155,-0.5675,-0.332,-0.7212,1,0
0.3233,-0.3641,-0.3328,1.1777,0,0
-0.2233,-0.1918,-0.3335,-0.7212,1,120
-1.3851,-0.2005,0.5327,-0.7212,0,0
0.7334,-0.0541,-0.3331,0.2283,0,0
0.665,0.395,-0.3334,-0.7212,0,0
-0.36,-0.7532,-0.3334,-0.7212,1,30
-0.2917,-0.6001,-0.3324,0.2283,0,0
-1.2484,0.0123,-0.3332,-0.7212,0,30
0.3233,1.2261,-0.3333,-0.7212,0,0
-0.4284,-0.2005,0.3322,-0.7212,1,120
-0.2233,3.0743,-0.333,0.2283,1,0
0.3917,0.5864,-0.3333,3.0766,0,0
0.9384,-0.6971,-0.3327,2.1271,1,270
1.4167,1.7916,-0.3331,0.2283,0,60
-0.8384,-0.2005,4.4489,2.1271,0,0
1.2117,-0.0301,-0.3331,-0.7212,0,60
-1.4534,-0.2005,1.1298,2.1271,1,120
0.1183,0.5226,-0.3332,0.2283,0,0
-1.3851,-0.8298,-0.333,0.2283,1,60
1.3484,-0.7859,-0.3332,-0.7212,1,330
1.4851,-0.2005,0.8193,-0.7212,0,0
-0.4284,0.0013,-0.3335,3.0766,0,0
-0.0183,1.1437,-0.3333,1.1777,0,0
-1.7267,-0.8487,-0.3327,-0.7212,1,0
1.075,1.033,-0.3332,0.2283,0,0
2.0317,0.0761,-0.3334,-0.7212,0,90
-0.36,-0.396,-0.3333,0.2283,0,0
0.255,0.0123,-0.3332,-0.7212,1,180
0.05,-1.1087,-0.3335,-0.7212,1,0
0.8017,-0.9063,-0.3335,-0.7212,1,0
-0.565,0.1822,-0.3332,1.1777,0,0
0.665,-0.2005,1.2639,0.0285,0,0
-1.0434,0.0973,-0.3331,1.1777,0,0
0.46,-0.3322,-0.333,-0.7212,0,0
-0.8384,-0.6767,-0.3329,-0.7212,0,0
0.05,-0.7532,-0.3317,-0.7212,0,0
1.1434,2.3195,-0.3335,0.2283,0,0
0.9384,0.6104,-0.3335,-0.7212,0,0
-1.3167,-0.7277,-0.3335,1.1777,0,0
1.8951,0.1399,-0.3335,-0.7212,0,0
-1.6584,-0.9574,-0.333,-0.7212,0,0
1.5534,0.0123,-0.3334,0.2283,0,30
0.87,0.1399,-0.3331,-0.7212,0,30
0.05,-0.7787,-0.3329,1.1777,1,30
-1.3851,-0.5414,-0.3335,-0.7212,1,0
0.46,0.9054,-0.3334,-0.7212,0,0
0.665,0.3473,-0.3331,-0.7212,0,0
-1.7267,-0.9727,-0.3333,-0.7212,0,0
0.7334,1.2371,-0.3329,0.2283,0,0
1.2117,-0.4554,-0.3335,-0.7212,0,0
2.1001,-0.2005,-0.3161,-0.7212,0,0
-1.2484,-0.4557,-0.3324,-0.7212,0,0
-0.0183,3.2887,-0.3333,1.1777,0,0
1.1434,-0.2429,-0.3333,0.2283,1,30
-0.77,0.3726,-0.3335,-0.7212,0,60
-0.4967,2.3088,-0.3332,1.1777,0,0
-1.6584,-1.0339,-0.3332,0.2283,1,30
-0.0183,0.9266,-0.3334,-0.7212,0,0
-0.7017,-0.5736,-0.3329,-0.7212,1,0
0.87,-0.2005,2.4232,0.2283,0,0
-1.1801,-1.2125,-0.3334,0.2283,0,0
-1.7267,-1.1105,-0.3333,-0.7212,1,60
-1.8634,-0.396,-0.3334,0.2283,1,0
0.9384,-0.2005,-0.23,0.0285,0,0
-0.9067,0.2348,-0.3335,-0.7212,0,0
-0.9067,0.7352,-0.333,1.1777,1,30
-0.4967,1.033,-0.3329,1.1777,0,0
-0.77,0.0429,-0.3332,0.2283,1,300
-1.1801,0.0973,-0.3334,1.1777,0,0
0.1183,-0.6256,-0.3332,-0.7212,0,0
0.5967,-0.5491,-0.3329,0.2283,0,60
1.075,-0.2005,-0.3332,0.2283,1,30
0.3233,-0.2005,1.1375,-0.7212,0,0
-0.7017,-0.2005,1.9449,-0.7212,0,0
0.46,-0.2005,0.2963,-0.7212,0,0
0.1183,-0.2005,0.1317,0.2283,0,0
-0.975,-0.3493,-0.3328,1.1777,0,0
0.5967,-0.8553,-0.3331,-0.7212,0,0
-0.155,-0.2429,-0.3328,-0.7212,0,90
-0.8384,-1.0285,-0.3322,3.0766,1,150
-1.2484,0.8924,-0.3333,-0.7212,1,30
-0.4284,1.8495,-0.3333,0.2283,1,180
-0.4967,-0.5562,-0.333,2.1271,1,0
-0.6334,0.1399,-0.3332,0.2283,1,90
-1.2484,-0.2005,3.3342,-0.7212,0,0
0.3233,-0.7468,-0.3325,-0.7212,1,0
-1.3851,-0.2005,2.8362,-0.7212,1,60
-0.7017,-0.9821,-0.3334,0.2283,0,0
1.2117,-0.7532,-0.3332,-0.7212,0,0
-1.7951,-0.5618,-0.3334,-0.7212,1,60
-0.77,-0.2429,-0.3321,0.2283,0,0
-0.975,-0.4235,-0.3332,-0.7212,0,0
1.3484,0.268,-0.3328,0.2283,0,0
-0.7017,-0.6256,-0.3327,-0.7212,0,30
1.075,2.0748,-0.3327,0.2283,1,30
-1.0434,-0.767,-0.3308,0.2283,1,90
-0.7017,2.3088,-0.3331,3.0766,0,0
-0.565,0.5481,-0.3335,3.0766,0,0
-1.2484,-0.4981,-0.3331,-0.7212,0,0
-1.0434,-0.8992,-0.3332,0.2283,1,30
-1.2484,-0.7532,-0.3325,2.1271,1,0
1.4851,-0.9234,-0.333,-0.7212,0,0
-0.155,0.2164,-0.3329,2.1271,0,0
-1.3167,-0.8696,-0.3333,-0.7212,1,240
0.7334,-1.0594,-0.3333,-0.7212,1,120
0.9384,2.2897,-0.3335,0.2283,0,0
0.05,0.4374,-0.3332,1.1777,0,30
-0.7017,-0.5185,-0.3335,0.2283,1,0
-1.7951,-1.2636,-0.3333,-0.7212,0,0
-0.2233,-0.2005,4.1372,-0.7212,0,30
-2.0684,-0.2005,0.001,0.0285,1,0
-0.0183,-0.4131,-0.3333,-0.7212,0,0
0.1183,1.6709,-0.3331,-0.7212,1,0
1.0067,1.6068,-0.3332,1.1777,1,0
0.5284,-0.2005,1.7673,-0.7212,0,0
-0.6334,3.0743,-0.3332,1.1777,1,90
-0.7017,-0.4024,-0.3328,-0.7212,0,0
1.4851,-0.2005,-0.2039,-0.7212,0,0
-1.1801,-1.5187,3.3952,1.1777,0,0
-0.6334,-0.1181,-0.333,1.1777,0,0
0.9384,-1.065,-0.3327,0.2283,0,90
2.7151,-0.2005,-0.3139,-0.7212,1,150
1.5534,-0.9574,-0.3334,-0.7212,1,360
-1.2484,-0.6364,-0.3334,1.1777,0,0
-0.155,-0.2005,3.66,-0.7212,0,120
0.3917,0.4588,-0.3334,0.2283,0,90
1.7584,-0.3962,-0.3333,0.2283,0,0
-1.1117,-0.2005,0.1633,0.0285,1,90
0.665,-0.2005,-0.1123,2.1271,1,330
-1.4534,-0.9165,-0.3326,-0.7212,0,0
0.1867,1.9592,-0.3335,0.2283,0,0
0.5967,-0.3189,-0.3333,-0.7212,0,0
2.1684,-0.3705,-0.3334,0.2283,0,0
0.1867,-0.2005,2.6913,-0.7212,0,30
-0.2233,0.8202,-0.3331,-0.7212,0,0
-1.4534,-0.2005,0.4129,-0.7212,1,0
0.7334,-0.2005,0.3954,-0.7212,0,0
0.8017,-0.2005,2.0103,-0.7212,0,0
-0.0183,-0.2038,-0.3332,-0.7212,0,0
-1.5217,-1.3018,-0.3335,-0.7212,0,0
2.5784,-1.187,-0.3328,-0.7212,1,330
-0.4967,0.7268,-0.3329,1.1777,1,0
-1.1117,-0.2429,-0.3333,1.1777,1,60
-0.36,-0.6892,-0.333,1.1777,1,0
-0.6334,-0.4131,-0.3322,-0.7212,1,180
1.8951,-0.7277,-0.3328,-0.7212,0,0
0.665,-0.0132,-0.3332,2.1271,0,0
-0.975,-0.7022,-0.3331,1.1777,1,90
0.87,-0.6767,-0.3332,0.2283,1,60
1.4851,1.1605,-0.3335,-0.7212,0,0
1.0067,0.5481,-0.3334,-0.7212,0,30
-0.155,-0.2005,3.0313,0.0285,0,30
-0.155,0.9648,-0.3335,0.2283,0,0
-0.6334,0.5226,-0.3335,0.2283,1,0
-1.1801,-0.2115,-0.3331,0.2283,0,0
1.3484,-0.099,-0.3331,-0.7212,0,0
0.1867,0.0944,-0.3332,-0.7212,0,0
-1.3167,-0.2005,-0.0622,-0.7212,1,390
-0.0867,1.2029,-0.333,3.0766,1,30
-1.1801,0.1399,-0.3333,1.1777,1,270
0.05,-1.1605,-0.3335,-0.7212,1,0
0.1867,1.7985,-0.3333,-0.7212,0,0
2.3051,-0.5409,-0.3333,-0.7212,0,0
-0.4967,-0.2541,-0.3333,2.1271,1,0
-0.77,0.1052,-0.3332,-0.7212,0,0
